"x","y","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","DEM","HILL","SLP","ASP","CSC","LC","CI","CD","FA","TWI","LSF","CNB","VDC","VD","RSP"
-81.375,39.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.24126124382019,0.000815048872027546,297.73583984375,-12.73583984375,2.70388317108154,44849.421875,285,7.21965169906616,-0.875150978565216,2.03473448753357,NA,1.56913793087006,27.28857421875,-18004.107421875,-7.6869535446167
-81.125,39.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.24048900604248,0.000187042547622696,290.322662353516,67.6773376464844,6.1924991607666,25968.62109375,358,4.11210489273071,0.917159736156464,0.817652642726898,NA,1.57019650936127,6.11279296875,-40864.32421875,-11.5183010101318
-80.875,39.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.419089168310165,0.000114102040242869,237.098480224609,52.9015197753906,-34.4904594421387,-232867.484375,290,3.5561318397522,0.295805245637894,1.31471657752991,NA,1.57065796852112,125.9375,-133581.046875,-13.711389541626
-80.625,39.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.558599293231964,0.000997028895653784,294.269104003906,57.7308959960938,0.996390521526337,-7076.63916015625,352,7.51659202575684,0.323483556509018,1.41080260276794,NA,1.56902968883514,120.7353515625,-28675.509765625,-7.42219400405884
-80.375,39.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000283377507003024,0.0002637688012328,307.244476318359,86.7575378417969,-16.270486831665,-17602.421875,388,5.37551879882812,0.386584520339966,1.04687523841858,6.00201416015625,1.56841540336609,137.6630859375,52351.73828125,-8.80006408691406
-80.125,39.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.30039167404175,0.00048964173765853,302.933074951172,40.0669250488281,13.3491058349609,209931.34375,343,5.10032415390015,0.139285609126091,0.804491937160492,NA,1.57021856307983,247.59326171875,233981.34375,-10.4789171218872
-79.875,39.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97564125061035,0.000406019826186821,339.945556640625,-14.942138671875,-6.06299304962158,-33530.0859375,321,4.9128246307373,-0.0482663214206696,2.28673553466797,4.00341796875,1.56970179080963,324.51904296875,-31987.099609375,-10.0272674560547
-79.625,39.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0949517041444778,9.14053380256519e-05,425.222473144531,268.777526855469,9.61801433563232,119419.3046875,694,3.46340990066528,1.06926393508911,1.10356843471527,NA,1.57040131092072,-17.41064453125,106000.8125,-12.7944087982178
-79.375,39.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65219974517822,0.000320081599056721,540.898620605469,135.101379394531,-1.79987514019012,-67484.53125,676,4.37090444564819,1.11568212509155,2.31355977058411,NA,1.57063639163971,-14.00830078125,-75518.7890625,-12.534984588623
-79.125,39.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.678510963916779,0.000169863022165373,629.013671875,89.986328125,-1.79730927944183,-33912.01171875,719,3.85069346427917,11.5848627090454,1.49526989459991,NA,1.57069575786591,-82.21875,-185563.1875,-13.6324939727783
-78.875,39.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.24294090270996,7.34713976271451e-05,482.596862792969,206.403137207031,-23.6210174560547,-377570.6875,689,2.92611026763916,1.98057615756989,2.03397846221924,NA,1.57051527500153,-102.189453125,-337458.21875,-13.9776945114136
-78.625,39.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18120718002319,0.000198034642380662,361.176849365234,93.8231506347656,2.83552384376526,30516.912109375,455,3.97070288658142,0.521831691265106,2.34102177619934,NA,1.57073223590851,85.97265625,-137748.75,-13.9295854568481
-78.375,39.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54854941368103,0.000136511138407513,336.403869628906,97.5961303710938,9.81912803649902,86868.84375,434,3.95053219795227,0.544048666954041,1.40396797657013,NA,1.57000625133514,81.79248046875,34293.65234375,-11.4432210922241
-78.125,39.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.31759786605835,0.000156017194967717,238.569747924805,7.43025207519531,-3.95168614387512,-16970.876953125,246,3.78576469421387,0.029480092227459,1.29812371730804,NA,1.57036900520325,244.61279296875,-9852.462890625,-12.2708263397217
-77.875,39.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49948370456696,0.0397775061428547,190.091644287109,-19.0916442871094,2.47320055961609,29289.513671875,171,15.7111301422119,-0.0693381875753403,2.05205273628235,NA,1.56960880756378,294.4326171875,-192153.484375,-4.13312959671021
-77.625,39.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.27570533752441,0.000343541993061081,178.776794433594,56.2232055664062,9.25214672088623,85193.0625,235,4.64378452301025,0.215022325515747,0.80948406457901,NA,1.5700546503067,205.2529296875,78660.9921875,-10.6980400085449
-77.375,39.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66324019432068,0.000130426196847111,159.609924316406,121.390075683594,-8.86265468597412,-330519.9375,281,3.82603716850281,0.433347910642624,2.31041121482849,NA,1.57061362266541,158.7314453125,-319964.75,-13.0675868988037
-77.125,39.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07363963127136,9.45101055549458e-05,152.830459594727,23.1695404052734,2.69968247413635,-1584.72912597656,176,3.2981128692627,0.0801383554935455,2.31711173057556,NA,1.5700660943985,265.94970703125,-9356.3359375,-12.4244861602783
-76.875,39.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.60096025466919,0.000165510849910788,138.322402954102,14.6775970458984,-27.2155342102051,-151723.53125,153,3.68922162055969,0.0479903779923916,2.3264684677124,NA,1.5693666934967,291.1669921875,-70715.3359375,-11.1923446655273
-76.625,39.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.15476322174072,0.000367964006727561,114.074661254883,115.925338745117,11.9618911743164,52865.5390625,230,5.74563884735107,0.348846346139908,0.841986656188965,NA,1.57039999961853,216.38525390625,34531.58203125,-10.2601566314697
-76.375,39.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.71230745315552,0.00013253370707389,112.013824462891,-0.00516510009765625,-18.449146270752,-54599.07421875,90,3.60442090034485,-1.67708039953141e-05,1.04716348648071,22.008659362793,1.57039940357208,307.98681640625,-59562.9375,-12.5900535583496
-76.125,39.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28474485874176,7.41713229217567e-05,107.33145904541,83.6685409545898,-13.991096496582,-47446.53125,191,2.93166255950928,0.310214936733246,1.91604781150818,NA,1.56985580921173,186.04296875,-4193.16552734375,-12.7603206634521
-75.875,39.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.63968420028687,0.000122720652143471,102.808074951172,73.1919250488281,7.08868074417114,7181.38720703125,176,3.60829997062683,0.24611859023571,0.795280933380127,NA,1.57032012939453,224.19287109375,30550.498046875,-12.4025859832764
-75.625,39.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.23772811889648,7.15811693225987e-05,81.0140686035156,35.9859313964844,2.88394904136658,-4256.6689453125,117,2.88249039649963,0.0881080031394958,1.02120566368103,NA,1.57003891468048,372.44384765625,-90072.8203125,-13.0614204406738
-75.375,39.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.14159274101257,0.00230800732970238,19.890552520752,13.109447479248,0.194812968373299,-59.9849472045898,33,6.95455360412598,0.0258588865399361,2.09416818618774,NA,1.56968522071838,493.8515625,-11218.689453125,-8.27450466156006
-75.125,39.875,0.253086218521709,0.280414953827858,0.271853523388986,0.264064415295919,0.266363496261258,0.25384616057078,0.259609091185754,0.257567157668452,0.250108205278715,0.255130052566528,0.259554042418798,0.272487047811349,4.30762195587158,0.000158669034135528,12.8137969970703,-8.81379699707031,-22.6537914276123,-12343.376953125,4,4.22735166549683,-0.0190817303955555,1.3045814037323,NA,1.56860852241516,470.7109375,-9747.712890625,-10.0860538482666
-74.875,39.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000470736180432141,0.00281494553200901,14.4258251190186,5.57417488098145,-9.48196506500244,-4527.4384765625,20,9.25050830841064,0.0136573240160942,1.04633665084839,NA,1.56524527072906,402.5712890625,-1438.13757324219,-5.23935651779175
-74.625,39.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.28218364715576,0.00360755831934512,26.9268226623535,6.07417678833008,8.64295768737793,4564.8935546875,32,8.14982318878174,0.0176829937845469,1.04491496086121,1.00099945068359,1.56244647502899,337.4296875,-5567.2861328125,-5.46437358856201
-81.375,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44174337387085,7.89390469435602e-05,247.983520507812,16.0164794921875,-22.0132293701172,-144385.4375,264,2.939453125,0.274081647396088,2.35237693786621,NA,1.57012534141541,42.42041015625,-154530.578125,-13.0847368240356
-81.125,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.54894876480103,0.000129777312395163,255.410125732422,33.5898742675781,-0.446414649486542,-13081.166015625,289,3.64887428283691,0.343023747205734,1.8347932100296,NA,1.5704962015152,64.3330078125,-26628.697265625,-12.8083095550537
-80.875,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216838181018829,5.05786275863647,213.145950317383,0,-17.6665382385254,-129904.125,187,41.4069900512695,0,1.18014550209045,26.1459503173828,1.57039797306061,187.09912109375,-54109.40234375,-0.380013585090637
-80.625,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.62050628662109,0.000134719390189275,317.039245605469,62.9607543945312,2.95977878570557,28290.15234375,380,3.67625117301941,0.471428841352463,1.78573763370514,NA,1.57051181793213,70.59228515625,54147.73828125,-12.8243713378906
-80.375,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.28318548202515,6.94444461259991e-05,335.644775390625,89.355224609375,-11.626537322998,-103244.546875,425,2.80311250686646,0.535809278488159,1.04704296588898,NA,1.57003879547119,77.41162109375,53595.13671875,-13.2008848190308
-80.125,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4053430557251,0.000147825892781839,324.887512207031,55.1124877929688,-30.2386894226074,-156195.265625,380,3.74515008926392,0.240305483341217,1.23919034004211,NA,1.57040882110596,174.23095703125,109509.5234375,-12.4225635528564
-79.875,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6238751411438,0.000242334223003127,349.632507324219,77.3674926757812,5.30753326416016,45819.8984375,427,4.13430118560791,0.301724374294281,0.793223857879639,NA,1.57046699523926,179.05029296875,-208689.140625,-12.0909461975098
-79.625,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.370909631252289,0.00861381646245718,529.002014160156,0,-5.00621652603149,-40693.88671875,522,9.6998291015625,0,1.28187346458435,7.00201416015625,1.56993329524994,93.96484375,17838.80859375,-6.86360788345337
-79.375,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.76497220993042,0.00622440176084638,549.859802246094,111.140197753906,1.47517335414886,100679.4765625,661,10.841760635376,2.50423383712769,1.01732909679413,NA,1.57050430774689,-66.75927734375,255845.328125,-7.39075708389282
-79.125,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.14177989959717,7.99888366600499e-05,574.417175292969,224.582824707031,-0.113486886024475,-5861.2294921875,799,3.02047848701477,-22.7612743377686,2.09406018257141,NA,1.56968533992767,-234.44970703125,132975.6875,-12.4445180892944
-78.875,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23923160135746,7.06336213625036e-05,268.848663330078,468.151336669922,-2.06011939048767,-216528.25,737,2.90314888954163,1.77491581439972,1.19469618797302,NA,1.57071733474731,-204.3916015625,279095.8125,-15.2862758636475
-78.625,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.96546697616577,0.000104677863419056,249.541809082031,264.458190917969,84.1988143920898,787812.625,514,3.66140007972717,1.04856085777283,0.88770455121994,NA,1.57069003582001,-12.24755859375,569753,-13.829195022583
-78.375,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.14154267311096,0.888540387153625,200.004409790039,0,-0.604853689670563,28276.169921875,171,27.2842922210693,0,2.09433889389038,29.0044097900391,1.57037961483002,276.32177734375,-201068.265625,-2.42065143585205
-78.125,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.12392377853394,0.000171586958458647,149.614013671875,64.385986328125,1.05855906009674,-78217.2734375,214,3.85847806930542,0.21370430290699,0.960656642913818,NA,1.57071101665497,236.8994140625,-325982.03125,-13.7869462966919
-77.875,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.14159274101257,0.00137346470728517,147.577224731445,-0.516448974609375,-28.79541015625,-2567.35986328125,136,0.470256268978119,-0.00185842765495181,1.13595151901245,11.0607757568359,0.119363941252232,278.412109375,-12161.791015625,1.01103317737579
-77.625,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36026167869568,8.07053802418523e-05,152.823516845703,45.1764831542969,2.98098301887512,17846.755859375,198,3.05971169471741,0.182735860347748,1.95984542369843,NA,1.56898856163025,202.04638671875,-74450.078125,-11.893141746521
-77.375,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21429753303528,0.00346269947476685,123.811660766602,-4.81166076660156,-5.19087409973145,-41722.16015625,119,9.64189720153809,-0.0182347651571035,2.34578132629395,NA,1.56912970542908,268.6845703125,-50634.84765625,-6.23545026779175
-77.125,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.01527404785156,9.45045903790742e-05,152.810150146484,3.18984985351562,-4.75134992599487,-27610.470703125,156,3.15784788131714,0.0142427356913686,0.893673479557037,NA,1.56980204582214,220.7734375,-66727.375,-12.3331260681152
-76.875,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.84615182876587,0.000574437319301069,142.156692504883,95.8433074951172,1.21011662483215,-1648.560546875,238,5.6438250541687,0.428434044122696,2.24438548088074,NA,1.57010304927826,127.86279296875,-81774.5859375,-9.79036045074463
-76.625,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.14927005767822,0.000156283218530007,119.774215698242,37.2257843017578,-22.6096878051758,-134863.34375,157,3.49207234382629,0.158287420868874,1.41414105892181,NA,1.57005453109741,197.95263671875,-108446.4765625,-12.1230506896973
-76.375,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58290362358093,0.0292554795742035,105,0,-10.6457815170288,-47163.24609375,105,12.3869886398315,0,2.33049154281616,NA,1.56902980804443,188.0634765625,-16402.109375,-4.92459297180176
-76.125,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.05954217910767,0.000240538676735014,39.7162551879883,49.2837448120117,5.473304271698,42284.90625,89,4.74200487136841,0.304322361946106,1.47706758975983,NA,1.57001757621765,112.662109375,2394.51489257812,-10.5446100234985
-75.875,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03444385528564,0.01113036647439,51.8985900878906,-33.8985900878906,-2.1147198677063,-12127.138671875,18,12.178168296814,-0.312804281711578,2.30588865280151,NA,1.56986463069916,142.2685546875,-13693.64453125,-5.64936923980713
-75.625,39.625,0.255748795235858,0.280045825242996,0.281120148397261,0.259196251134078,0.272748655849888,0.24896444529295,0.257200024781689,0.258152339246965,0.252217103540897,0.26142153191951,0.240583898623784,0.267878757523639,2.67794513702393,0.000176461122464389,6.39985704421997,3.60014295578003,5.44084501266479,11346.8232421875,10,3.88015031814575,0.013874189928174,2.30581474304199,NA,1.56955409049988,255.884765625,-961.694396972656,-11.0805597305298
-75.375,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03444385528564,9.79506512521766e-05,28.2578353881836,-13.2578353881836,27.8118743896484,28855.2578125,15,3.39278292655945,-0.0282392594963312,2.30433392524719,NA,1.56334292888641,482.740234375,3918.99096679688,-9.95972633361816
-75.125,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.14109301567078,0.000812681915704161,18.1995811462402,20.8004188537598,3.17909550666809,1094.90661621094,39,7.21514081954956,0.0483839847147465,2.09298181533813,NA,1.56246316432953,409.1025390625,6862.05126953125,-6.07544755935669
-74.875,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.71153450012207,6.94444461259991e-05,17.4550590515137,19.5449409484863,10.8165998458862,15986.9306640625,37,2.89327430725098,0.05129773914814,1.04683983325958,NA,1.56662464141846,361.46484375,-4084.45263671875,-11.3365211486816
-74.625,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.14159274101257,0.000404871767386794,8.63586807250977,1.36413192749023,0.33512270450592,4734.93603515625,10,4.91003322601318,0.00400989083573222,2.09396982192993,NA,1.56871247291565,338.82763671875,-16670.73046875,-9.38620948791504
-81.375,39.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.35558938980103,9.85025908448733e-05,215.723327636719,22.2766723632812,2.44867444038391,40024.0625,238,3.18412709236145,0.262604027986526,0.795337617397308,NA,1.5703786611557,62.55322265625,38366.46875,-13.1590299606323
-81.125,39.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69481420516968,0.0111491195857525,244.231369018555,0.773040771484375,-15.8748016357422,-124835.8984375,234,11.3664636611938,0.00786238722503185,1.73415076732635,11.0044097900391,1.57037925720215,97.54833984375,-70798.96875,-6.79801321029663
-80.875,39.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12549531459808,0.000506910088006407,255.808944702148,5.19105529785156,-10.6627435684204,-177368.84375,261,5.01952219009399,0.0403209738433361,1.80885374546051,NA,1.57045447826385,123.55224609375,-116566.4140625,-11.0835609436035
-80.625,39.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.28296661376953,0.00010124526306754,310.62158203125,1.37841796875,-12.9403476715088,40790.8515625,312,3.25612425804138,0.0116985961794853,1.04680931568146,NA,1.56951284408569,116.44921875,127038.0546875,-11.9245767593384
